번호,사고번호,발생일시,사상자수,사고유형,도로형태,가해운전자연령,가해운전자성별,피해자연령,피해자성별,위도,경도,시도코드,시도이름,시군구코드,시군구이름,행정동코드,행정동이름,법정동코드,법정동이름,기준일자
4250,2019030000000000.00 ,2019-03-24 11:00,1,차대차 - 기타,단일로 - 기타,55세,여,42세,남,985322,1817842,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2019-03-24
4251,2019030000000000.00 ,2019-03-24 11:00,1,차대사람 - 기타,기타 - 기타,54세,남,61세,여,985279,1817577,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2019-03-24
4252,2019030000000000.00 ,2019-03-24 13:00,7,차대차 - 측면충돌,교차로 - 교차로부근,59세,남,41세,여,983376,1815011,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010500,학하동,2019-03-24
4253,2019030000000000.00 ,2019-03-24 20:00,3,차대차 - 기타,교차로 - 교차로부근,51세,남,30세,남,984959,1818793,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2019-03-24
4254,2019030000000000.00 ,2019-03-24 20:00,1,차대사람 - 기타,단일로 - 기타,54세,남,22세,여,985236,1817581,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2019-03-24
4255,2019030000000000.00 ,2019-03-25 16:00,1,차대차 - 추돌,교차로 - 교차로안,26세,여,66세,여,983688,1821086,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동,2019-03-25
4256,2019030000000000.00 ,2019-03-25 19:00,1,차대사람 - 기타,단일로 - 기타,43세,남,74세,남,983758,1812297,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010200,교촌동,2019-03-25
4257,2019030000000000.00 ,2019-03-25 20:00,1,차대차 - 기타,교차로 - 교차로안,45세,여,16세,남,984449,1818878,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,2019-03-25
4258,2019030000000000.00 ,2019-03-25 22:00,2,차대차 - 측면충돌,교차로 - 교차로안,48세,남,41세,여,986397,1815820,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011400,원신흥동,2019-03-25
4259,2019030000000000.00 ,2019-03-26 05:00,1,차대차 - 측면충돌,교차로 - 교차로안,60세,여,56세,여,989756,1826714,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014500,봉산동,2019-03-26
4260,2019030000000000.00 ,2019-03-26 08:00,1,차대차 - 추돌,교차로 - 교차로부근,24세,남,57세,남,990049,1826275,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,2019-03-26
4261,2019030000000000.00 ,2019-03-26 12:00,1,차대차 - 측면충돌,교차로 - 교차로안,57세,남,36세,남,984003,1811338,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,2019-03-26
4262,2019030000000000.00 ,2019-03-26 12:00,2,차대차 - 추돌,단일로 - 기타,34세,여,30세,남,984848,1817636,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,2019-03-26
4263,2019030000000000.00 ,2019-03-26 13:00,1,차대차 - 측면충돌,교차로 - 교차로안,38세,여,25세,남,991349,1822261,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,2019-03-26
4264,2019030000000000.00 ,2019-03-26 16:00,2,차대차 - 추돌,단일로 - 지하차도(도로)내,37세,여,27세,남,983959,1820712,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,2019-03-26
4265,2019030000000000.00 ,2019-03-26 18:00,1,차대사람 - 횡단중,교차로 - 교차로부근,44세,남,53세,남,985272,1817294,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2019-03-26
4266,2019030000000000.00 ,2019-03-26 22:00,2,차대차 - 후진중충돌,교차로 - 교차로부근,36세,남,29세,남,986032,1818225,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,2019-03-26
4267,2019030000000000.00 ,2019-03-27 00:00,4,차대차 - 추돌,교차로 - 교차로부근,48세,남,25세,남,983117,1822077,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,2019-03-27
4268,2019030000000000.00 ,2019-03-27 12:00,1,차대차 - 추돌,단일로 - 기타,40세,남,31세,여,984907,1818829,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2019-03-27
4269,2019030000000000.00 ,2019-03-27 17:00,1,차량단독 - 전도전복 - 전도,교차로 - 교차로안,62세,남,기타불명,기타불명,989748,1827097,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014500,봉산동,2019-03-27
4270,2019030000000000.00 ,2019-03-27 18:00,1,차대차 - 측면충돌,단일로 - 기타,56세,남,27세,남,985598,1816220,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,2019-03-27
4271,2019030000000000.00 ,2019-03-27 22:00,1,차대차 - 측면충돌,단일로 - 기타,48세,남,35세,남,985819,1817483,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2019-03-27
4272,2019030000000000.00 ,2019-03-28 16:00,1,차대차 - 측면충돌,단일로 - 기타,45세,남,34세,여,985120,1818721,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2019-03-28
4273,2019030000000000.00 ,2019-03-29 01:00,2,차대차 - 추돌,교차로 - 교차로부근,63세,남,48세,여,983669,1819120,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동,2019-03-29
4274,2019030000000000.00 ,2019-03-29 07:00,1,차대차 - 추돌,교차로 - 교차로안,50세,여,86세,남,985099,1818000,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2019-03-29
4275,2019030000000000.00 ,2019-03-29 07:00,1,차대차 - 추돌,단일로 - 기타,29세,여,49세,여,986304,1816807,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,2019-03-29
4276,2019030000000000.00 ,2019-03-29 12:00,1,차대차 - 기타,단일로 - 기타,23세,여,29세,남,985632,1819322,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012100,죽동,2019-03-29
4277,2019030000000000.00 ,2019-03-29 16:00,1,차대차 - 기타,단일로 - 기타,43세,남,27세,남,991357,1825251,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014400,용산동,2019-03-29
4278,2019030000000000.00 ,2019-03-29 16:00,2,차대차 - 기타,교차로 - 교차로안,54세,남,47세,남,987821,1818699,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동,2019-03-29
4279,2019030000000000.00 ,2019-03-29 20:00,1,차대차 - 측면충돌,단일로 - 기타,63세,남,13세,남,985223,1816786,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,2019-03-29
4280,2019030000000000.00 ,2019-03-29 21:00,1,차대차 - 측면충돌,교차로 - 교차로안,45세,여,35세,여,990127,1825211,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,2019-03-29
4281,2019030000000000.00 ,2019-03-30 01:00,1,차대차 - 측면충돌,교차로 - 교차로안,46세,여,56세,남,990215,1825498,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,2019-03-30
4282,2019030000000000.00 ,2019-03-30 02:00,2,차대차 - 추돌,단일로 - 기타,24세,남,62세,남,985642,1817005,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2019-03-30
4283,2019030000000000.00 ,2019-03-30 05:00,1,차대차 - 측면충돌,교차로 - 교차로안,25세,여,38세,남,985335,1817529,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2019-03-30
4284,2019030000000000.00 ,2019-03-30 06:00,1,차대차 - 측면충돌,교차로 - 교차로안,69세,여,68세,남,984487,1818552,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2019-03-30
4285,2019030000000000.00 ,2019-03-30 08:00,5,차대차 - 측면충돌,교차로 - 교차로부근,61세,남,25세,남,985940,1817981,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2019-03-30
4286,2019030000000000.00 ,2019-03-30 10:00,2,차대차 - 측면충돌,교차로 - 교차로안,24세,남,45세,여,985954,1818261,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,2019-03-30
4287,2019030000000000.00 ,2019-03-30 13:00,2,차대사람 - 횡단중,교차로 - 교차로안,57세,남,23세,여,985728,1817574,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2019-03-30
4288,2019030000000000.00 ,2019-03-31 12:00,1,차대차 - 기타,단일로 - 기타,46세,남,19세,남,983214,1821899,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,2019-03-31
4289,2019030000000000.00 ,2019-03-31 15:00,1,차량단독 - 기타,단일로 - 기타,16세,남,기타불명,기타불명,983652,1819468,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020012000,지족동,2019-03-31
4290,2019030000000000.00 ,2019-03-31 19:00,1,차대차 - 기타,교차로 - 교차로안,52세,남,66세,여,985486,1819231,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012100,죽동,2019-03-31
4291,2019030000000000.00 ,2019-03-31 22:00,2,차대차 - 측면충돌,교차로 - 교차로안,50세,남,46세,남,984114,1819852,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,2019-03-31
4292,2019040000000000.00 ,2019-04-01 17:00,1,차대차 - 기타,단일로 - 기타,74세,남,62세,남,984494,1811505,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,2019-04-01
4293,2019040000000000.00 ,2019-04-01 21:00,7,차대차 - 측면충돌,교차로 - 교차로부근,57세,여,39세,남,985659,1817016,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2019-04-01
4294,2019040000000000.00 ,2019-04-01 22:00,2,차대차 - 기타,교차로 - 교차로안,27세,남,37세,남,984508,1818560,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2019-04-01
4295,2019040000000000.00 ,2019-04-02 08:00,3,차대차 - 추돌,교차로 - 교차로안,67세,남,56세,남,985671,1819180,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,2019-04-02
4296,2019040000000000.00 ,2019-04-02 13:00,1,차대차 - 기타,단일로 - 기타,52세,남,31세,남,985248,1817572,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2019-04-02
4297,2019040000000000.00 ,2019-04-02 15:00,1,차대차 - 측면충돌,교차로 - 교차로부근,67세,남,62세,남,989216,1824768,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013100,덕진동,2019-04-02
4298,2019040000000000.00 ,2019-04-02 17:00,1,차대차 - 기타,교차로 - 교차로안,57세,남,63세,남,990265,1826549,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014500,봉산동,2019-04-02
4299,2019040000000000.00 ,2019-04-02 17:00,1,차대사람 - 길가장자리구역통행중,단일로 - 기타,70세,남,51세,남,985392,1817838,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2019-04-02
4300,2019040000000000.00 ,2019-04-03 07:00,1,차대차 - 기타,교차로 - 교차로안,23세,여,48세,남,986825,1818269,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,2019-04-03
4301,2019040000000000.00 ,2019-04-03 13:00,1,차대차 - 측면충돌,단일로 - 기타,39세,여,58세,남,983325,1821613,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,2019-04-03
4302,2019040000000000.00 ,2019-04-03 15:00,4,차대차 - 측면충돌,교차로 - 교차로부근,42세,여,33세,여,983106,1822063,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,2019-04-03
4303,2019040000000000.00 ,2019-04-03 16:00,1,차대사람 - 기타,교차로 - 교차로부근,21세,남,40세,남,986553,1818389,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,2019-04-03
4304,2019040000000000.00 ,2019-04-03 17:00,1,차대차 - 측면충돌,단일로 - 기타,40세,남,65세,남,984862,1817709,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동,2019-04-03
4305,2019040000000000.00 ,2019-04-03 17:00,1,차대차 - 기타,단일로 - 기타,37세,남,37세,남,990954,1825713,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,2019-04-03
4306,2019040000000000.00 ,2019-04-04 07:00,1,차량단독 - 기타,단일로 - 기타,57세,남,기타불명,기타불명,989797,1826653,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014500,봉산동,2019-04-04
4307,2019040000000000.00 ,2019-04-04 09:00,1,차대차 - 기타,교차로 - 교차로부근,44세,여,55세,여,985066,1818144,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2019-04-04
4308,2019040000000000.00 ,2019-04-04 13:00,2,차대차 - 기타,단일로 - 기타,39세,여,48세,여,989971,1825292,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,2019-04-04
4309,2019040000000000.00 ,2019-04-04 19:00,1,차대차 - 기타,교차로 - 교차로안,28세,남,19세,남,983944,1820900,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013200,하기동,2019-04-04
4310,2019040000000000.00 ,2019-04-04 23:00,1,차대차 - 기타,교차로 - 교차로안,59세,남,23세,남,984966,1818802,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2019-04-04
4311,2019040000000000.00 ,2019-04-05 03:00,1,차대사람 - 기타,교차로 - 교차로안,39세,여,58세,여,985524,1817351,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2019-04-05
4312,2019040000000000.00 ,2019-04-05 08:00,3,차대차 - 추돌,교차로 - 교차로부근,30세,남,63세,여,984690,1817916,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2019-04-05
4313,2019040000000000.00 ,2019-04-05 09:00,2,차대차 - 측면충돌,교차로 - 교차로부근,61세,여,73세,남,989213,1819730,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,2019-04-05
4314,2019040000000000.00 ,2019-04-05 16:00,2,차대차 - 기타,단일로 - 기타,74세,남,61세,남,984464,1816827,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,2019-04-05
4315,2019040000000000.00 ,2019-04-05 18:00,1,차대차 - 기타,교차로 - 교차로부근,25세,여,59세,남,986528,1821794,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013400,자운동,2019-04-05
4316,2019040000000000.00 ,2019-04-05 23:00,1,차대사람 - 횡단중,단일로 - 기타,43세,여,52세,남,986567,1817774,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2019-04-05
4317,2019040000000000.00 ,2019-04-06 09:00,1,차대차 - 측면충돌,교차로 - 교차로안,69세,남,40세,남,986240,1817485,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2019-04-06
4318,2019040000000000.00 ,2019-04-06 09:00,1,차대차 - 기타,단일로 - 기타,52세,남,57세,남,985221,1818222,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2019-04-06
4319,2019040000000000.00 ,2019-04-06 18:00,3,차대차 - 기타,단일로 - 기타,44세,여,35세,남,990314,1825730,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,2019-04-06
4320,2019040000000000.00 ,2019-04-06 18:00,1,차대차 - 측면충돌,단일로 - 기타,49세,남,23세,남,987464,1819308,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동,2019-04-06
4321,2019040000000000.00 ,2019-04-06 19:00,1,차대사람 - 길가장자리구역통행중,단일로 - 기타,50세,남,74세,여,983757,1811339,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,2019-04-06
4322,2019040000000000.00 ,2019-04-07 01:00,1,차대사람 - 횡단중,교차로 - 교차로안,59세,남,33세,남,985611,1818139,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2019-04-07
